Employee_ID,Department,Salary_USD,Performance_Score
330,True,61033.01882016521,2.5210428322227285
632,Engineering,45161.141659456785,1.3899601257491159
900,Finance,36687.67046442222,1.1932763091760104
777,Sales,36104.275332364035,1.5022601146397376
871,HR,66725.72386837704,9.221798868164234
288,HR,46285.59134004208,9.778300781520409
920,True,41015.32018208963,9.071555373648826
482,nan,53344.56789987025,8.026337730855163
66,Marketing,59551.42320501238,9.159469389686173
602,True,58773.62290575671,7.010741668002329
916,nan,59920.42349536523,10.760138232792135
49,nan,,9.117697880901375
267,Engineering,47311.11309445169,2.6577454016327575
980,nan,48414.7042697303,10.579341210567705
220,123,68767.95812558066,8.593982624179638
556,True,58724.573282801444,1.7100766453325547
380,Sales,42968.23574874113,10.791049380151545
347,Finance,54082.52755714472,6.597556836383825
812,Finance,55524.89954417148,5.966954228179466
712,Marketing,30017.993154678923,9.655771456245523
598,123,49522.8864385802,5.309852205132962
953,HR,46118.231814587714,10.627683502532062
589,Engineering,45538.165667852205,7.729666223944324
136,HR,55433.60192379935,1.0321826360427868
224,Engineering,64960.44311489183,5.875711936733843
863,Marketing,52337.85911790748,5.327291360197046
779,True,60225.7043200964,5.028732826326371
146,123,33384.7993773104,6.614845879595237
232,Engineering,57257.666238986916,9.998333456872725
57,True,29325.578999601235,5.394049896944522
30,Engineering,,10.678600348450304
804,Sales,40316.555451363645,8.139526325065898
435,Engineering,44827.11549899628,8.036859774607958
765,HR,40086.076505436926,4.488205339694793
968,nan,57591.55160302647,4.451922084942105
965,123,38298.86973940641,4.881657061269955
850,nan,66391.16805444067,7.663854135782064
233,Engineering,54810.09231736713,1.218233967754895
320,nan,56060.0995134564,4.1676167706752665
943,True,37903.05257158892,3.4660363497802464
895,Engineering,51335.409047822825,3.675926767279715
120,HR,45128.74616235304,3.024805601652374
470,Engineering,44292.53706250524,6.717723520483222
935,True,50566.49924897107,9.985606046748394
963,nan,36331.21301584579,9.111237699334708
144,True,40956.83374895591,1.6485359448296835
298,123,54893.74561227918,10.092202058615602
117,Sales,36014.324261808586,8.609907600280938
617,Sales,50596.303699201744,5.096288948952321
422,Marketing,45212.513783365226,9.583416767991208
253,Engineering,37100.39100258946,3.2531692995123507
251,nan,58231.70583961914,2.1409578488793337
846,HR,36301.970204209225,8.038570916343312
933,Sales,43904.87797840717,9.470608269838994
549,Marketing,54400.14450053332,2.144876380659051
62,123,40601.202136726446,2.974704898599373
241,Marketing,40103.95179741419,8.308209649807297
887,Sales,39076.87235327421,8.132068832826178
103,Marketing,66871.41635072565,8.264617151130048
547,HR,35519.86099583756,7.037954529493877
788,True,49374.068721004776,5.764369863437916
269,123,75733.5980324986,9.49975371480662
71,Marketing,48929.69640045442,8.550419287462784
609,Engineering,39983.79990105084,9.900970351838083
945,HR,65307.508323436974,8.474444065966939
975,Engineering,49846.90150827004,2.473030442789703
911,Finance,59190.764829877684,7.775422674589532
711,123,50786.3519031609,6.772790292331313
48,123,,8.480731794295322
724,Sales,69140.31353866786,9.930902051954149
356,123,37204.23033264298,6.407937549855443
944,HR,55999.287299962045,5.840770697102016
323,Engineering,29180.70592116278,3.769044873778089
843,Sales,59638.79116794909,5.938140404569287
316,True,60490.092258368895,6.3302886724614
195,123,53384.96407494414,2.8610141784627734
634,Sales,54241.65946401916,4.879867599468695
686,nan,54770.408272231216,10.640288471655138
705,HR,49283.98740585936,3.857835555258702
372,True,51848.36123694874,4.479414115821666
72,Marketing,39647.57677580626,5.6053949727414
152,Finance,46154.44455770175,9.250494101800621
426,HR,45602.689417258254,9.049067768414385
992,Engineering,60399.04687396076,2.6574977982015593
487,Finance,36206.807719854725,5.876670686212644
713,Sales,59163.276747024815,10.807393435834294
936,Sales,55296.927543567304,8.83198413298626
410,nan,60531.52853332904,5.470555438064254
725,Sales,48093.17599236654,1.6245759361907144
662,Finance,34236.078430157504,2.9462383670487196
11,Finance,,8.163233880626823
28,Marketing,,1.2094496103091281
396,Engineering,36646.556412898986,3.126443763710961
201,123,45406.39100459756,8.279393069737651
759,Sales,48269.281757161305,1.8860471396967906
115,123,59261.77547531641,6.542265141320167
490,HR,67945.57863517788,7.0065106654835585
122,HR,41360.09230320184,4.679407513020845
235,Engineering,42095.25544554688,10.633944342135504
796,123,63920.02286344599,9.886590802653986
967,HR,55414.62728204788,3.5990497924283282
898,Engineering,59567.02316794584,4.790940486719362
246,nan,65295.503194606135,6.653302545716099
364,Marketing,35933.38903151778,9.282492524372184
492,HR,52237.87951638899,6.062660594952027
587,nan,58406.43548988724,7.924928266692253
579,Marketing,49102.64305712773,6.771998867345508
573,Sales,55697.67280232204,6.3396747254776376
792,True,49016.6037320525,7.034930960433787
732,Sales,49423.81202966414,5.768434683178171
910,nan,49011.10346808857,
45,Engineering,,10.799703293588507
775,Marketing,25005.94285126427,8.945155444907487
540,Marketing,34768.13095216225,10.550605114849889
160,Engineering,42031.04744529523,6.172690564416094
808,Sales,53197.81934142537,6.201698923107512
793,HR,40114.088928490826,4.578140841135489
165,Marketing,50865.897874729,1.8860042967961723
239,Finance,65931.86626639398,5.187933190741614
285,Marketing,62460.85192497629,8.56751505688635
430,Engineering,35144.39626963028,4.047510953861333
664,nan,63800.91354147452,4.424479788347133
706,HR,49627.777634901584,3.0322309108608727
87,nan,34848.089378014476,6.05852692951829
261,Sales,23031.133570584283,1.6766836190000158
640,True,54363.23669674032,10.000831830164808
513,123,62065.089665083564,2.0802575413069135
607,123,47528.22617479403,5.305293384622075
35,nan,,3.0568726219555513
727,Finance,58700.67730688754,5.483190553694222
6,True,,8.374337687214856
459,Finance,51664.52208213056,9.556960938375394
841,123,50438.1147197911,1.8928952452557293
762,Marketing,35599.49117405705,5.075430310324308
465,Engineering,43768.594735752355,1.938572848233562
644,Sales,39772.07434801594,9.884036723086812
682,HR,61608.2678737852,1.3945953289089932
466,123,44445.228808397456,10.096268194365924
497,Finance,45105.605574817775,5.724933550065136
959,Marketing,59495.54135441324,7.224136415659967
177,Finance,58711.247034316926,9.398022856356173
110,123,55389.10043684659,8.330712960296747
36,HR,,2.2138641815940643
614,Marketing,55725.827813561584,7.369023174547433
55,123,53840.65448939307,4.721670238375133
755,Marketing,47024.364966400084,7.585405156700549
302,Sales,46251.791924504025,7.5678010472429404
989,Marketing,64711.70327493609,6.465771420322949
541,123,44410.78152728412,9.211982825502265
394,True,56206.72097550678,6.126547531450529
344,Marketing,42216.95274597687,5.2748968792061515
52,nan,36198.98541785109,4.382675059944984
747,Finance,66137.11269058647,3.9461939634619316
577,HR,51965.2116970147,3.9504070765415626
952,Engineering,46975.30313511872,6.444823328002629
277,Sales,49672.46729784002,9.064036172328395
742,nan,42457.24149980642,10.574480190380962
23,Marketing,,2.7410933533408435
234,Engineering,52238.84024279132,7.637896861755891
312,123,37488.86423614697,7.345824175503037
572,Finance,54567.53219153784,1.6644384435577488
646,HR,33314.15926122411,9.267073597414875
196,Marketing,45847.120860991985,9.026433097957105
891,123,73193.29539981694,4.677859877561529
533,Sales,45535.66385449472,5.218281785388314
291,Sales,38894.24154534171,3.3879621138153926
698,Marketing,70767.4798356084,2.487959694051156
627,HR,70752.60872625266,5.855896996593978
849,123,41963.254320302694,8.130460506343187
704,True,48036.501509150214,4.753299079196019
720,Engineering,39600.940728744696,2.092642103096214
21,nan,,7.613706110704144
348,Engineering,32974.1639576216,6.2739962212267635
610,True,47188.99707114045,4.458774607378574
133,Sales,50993.32305429226,4.915256981778294
455,HR,49505.362903475674,8.945782787001903
692,nan,45718.84839034088,8.90509794274885
767,HR,43610.38252310498,9.082352100092221
385,HR,57077.51935455475,7.8632719668609745
121,True,44076.06075761131,10.580734801193802
242,123,48742.13079900352,10.812970904972467
3,HR,,1.6665204056068996
982,True,40667.32040926804,3.418932941128892
906,Marketing,74929.99517432791,
207,True,54789.79825746392,7.102251494776413
881,HR,48887.739386513,2.366009036511726
734,True,60506.54396007612,8.227069576982284
801,Sales,40175.1260646169,1.7177580622651303
907,Marketing,49939.29088460107,
501,123,55839.28185325964,10.715326909010507
135,123,33305.94718878628,7.956181464968068
860,123,37760.59733237744,4.600504659009784
214,123,53773.00493044852,3.8218707469320012
976,Marketing,55792.914996010884,1.0784159077191682
205,Engineering,50715.662372193925,8.655128989911098
772,HR,72524.35805344308,3.9956567795387388
186,HR,66764.37312275282,9.316970436757735
987,Engineering,36280.98857068644,9.069654908839937
150,True,50473.98671316414,9.049889996807698
784,Engineering,58534.15558780308,10.29228053631854
865,Engineering,53308.80232214457,3.0888272400516374
18,True,,3.9653558128765525
92,Engineering,53112.50154543536,6.0836054691628
335,nan,53078.01768892059,9.036035354415352
460,Finance,54924.51264008149,6.214456890435894
947,HR,47865.57129069792,1.578444494471606
995,Engineering,56779.25871339269,1.4997902865967874
880,HR,35862.8550309502,3.953014775718328
543,Finance,65655.2402923434,7.36401370183407
687,nan,50768.218910602554,10.09454610937242
597,HR,40330.23856870787,10.166352358412073
188,123,47808.99471191136,6.180787662388155
123,Marketing,50485.21627944827,4.2693161633807915
363,Sales,43884.82197008052,5.942124472502999
878,Marketing,40793.264069206336,7.778132003100442
445,Engineering,36555.49488965723,8.431931987316034
562,Finance,43080.919301187554,4.61919990837865
532,True,51866.09123156358,4.945760755976464
949,nan,51486.67457202112,10.427243190941123
56,Engineering,49673.05251905907,5.32076882944196
741,123,53026.354652390335,3.1070496386720317
908,Finance,58384.907744516415,
37,Engineering,,7.150129680388666
182,123,39919.13689082596,4.622354416522883
353,Sales,66654.74444462577,2.8741194409758224
766,Finance,28466.098863962852,2.1099809879131484
444,True,47182.153911394926,3.9991911150698467
643,True,56135.17972730417,4.139667173773528
894,HR,46908.83535797499,6.158619027123281
594,Engineering,57604.146561442976,8.983803405183526
107,nan,50773.68307647618,9.000709686991595
719,True,61081.82816737516,3.004745155284028
623,123,60495.527153193354,10.880359661555918
209,nan,60375.39944257899,8.513750860290457
657,123,60786.808334312955,8.6190181260487
264,Sales,56962.063648134186,1.8172534574677826
238,nan,63454.20046154978,1.5225787928602377
974,Finance,51833.599197791555,1.6220322616470275
666,HR,53958.03533437409,10.664173858664073
321,True,37195.706475037165,9.57179256998753
358,True,50260.91050210834,4.143501131837484
689,123,59962.6681944714,6.333866287653626
948,True,64907.261368499516,10.57789800988204
174,Engineering,45790.15519179737,8.85651618080232
77,Engineering,43002.74492007415,2.774287694697069
319,123,34433.708264760964,8.932613504382545
799,Sales,40103.71863429662,6.858647884535192
545,Sales,44448.00473306802,3.5760722033372185
275,Sales,44263.37993119764,1.6227310588188562
531,Sales,56078.96509716539,3.747315255195195
785,Marketing,57589.28589786765,5.051026945275664
663,HR,64765.40349725896,1.5764758219902488
138,Sales,55705.986685931595,4.5549301044135735
304,nan,54442.6331148604,4.804200075075624
94,nan,61195.74911434577,6.650219928590161
616,Finance,59246.336829127686,1.71711888847651
16,HR,,8.37508359459007
648,Sales,56471.95939702741,3.8840543781874572
161,123,55770.7212718054,5.401989979554905
314,123,48150.97863557011,4.959704726624549
892,123,53933.178393943715,1.5809195208034978
905,Finance,53885.786045309644,
434,True,60654.80375065351,2.12580390411937
61,Finance,53665.98246096848,2.2150137630091806
203,123,58303.358165442456,5.3685070261517955
296,Engineering,38709.482287827705,1.6520459126049205
813,Sales,52239.141340646616,3.842740929275167
432,nan,58896.30795623437,3.8152119841492995
299,HR,37778.721911080545,6.387017979527142
641,nan,50380.034781682,2.161389602005256
366,123,36483.15394383666,2.737615931357438
746,Marketing,54219.207542352844,9.28469299449117
225,Marketing,56543.65656354058,1.3361360018328263
63,HR,44861.330826633064,9.869249002092696
768,True,36769.10206592502,10.476880259644707
744,HR,53287.6241030348,10.978208556819782
864,Marketing,34441.04353796373,5.57699605159294
743,Marketing,49358.616534070075,1.088632851134689
668,Engineering,52606.73765823907,4.472770390305076
695,Marketing,46513.47865592141,3.7576756825135695
951,Finance,43865.9733645906,10.913279015642205
493,Sales,49835.77103927248,7.341040313763314
924,123,54746.982328799524,3.933086107805647
931,123,39348.863369246275,7.464587416379305
981,Engineering,49726.95460490068,6.296597239456199
377,Engineering,75600.84538268794,4.523749466096544
694,Engineering,58502.21742113493,8.942106625494054
554,Engineering,44359.213692632715,5.1894779018747546
778,True,33546.01253043108,1.7290183536790351
879,HR,51693.60824036078,7.077521222527226
825,True,37561.36764608715,9.393384923560024
576,nan,63291.52530132431,5.22034260127639
409,Engineering,39189.43459591738,2.1098946921348105
127,Marketing,47610.5195313359,10.963343376272473
341,Finance,50184.33933065393,7.346712732539414
507,True,60666.74689589154,3.0699257843842678
884,True,62360.93175210437,4.1562734376335
54,Engineering,49444.52301103381,3.2461561184385195
370,123,76323.8206483739,3.3987411275594472
590,HR,31104.59269054469,3.753811742554185
176,nan,70754.00798645438,5.099048896962882
714,Engineering,53464.884758979926,5.075842085738169
46,Engineering,,7.018815896363221
237,nan,68820.24496475034,10.368224620330919
757,Marketing,48499.44412967473,9.459214396777321
783,True,55947.54341665286,9.034827432968846
83,HR,44694.988523894724,2.3172877345456193
817,Sales,51222.975030322836,8.486452341262
941,Engineering,40606.646061812455,1.6569485895436578
7,HR,,6.122219208126745
68,Sales,55040.46515517844,9.465143386902781
301,Sales,47596.74601841865,2.054736999566306
449,123,49653.15112613219,7.678046832264065
284,123,60915.06851922462,4.302150648714975
25,Engineering,,7.603027197013382
708,True,50519.458858073,4.865405068230279
809,nan,34070.06266468331,2.428759613394117
688,HR,37170.077758114305,8.22143235455906
79,123,48876.7195030917,10.846697395245082
873,Marketing,42949.88144241591,3.1199405469865806
874,Sales,49442.30922342294,7.573534821701285
701,Marketing,60302.83454031842,5.834074359731466
630,123,51979.10783462648,10.640174071177023
413,nan,50283.18376130461,6.466482201877884
258,nan,34968.570468818936,2.1476887186921747
508,Finance,61692.95590445673,6.16572628445979
639,Marketing,67275.43170100711,3.8924477197265452
991,Marketing,43309.27261340083,1.4389994264300512
838,HR,54137.990974514985,10.09943143854392
798,123,34294.993963768226,5.49349742039642
745,Finance,53213.57215450273,7.768212988573956
956,Finance,50030.460201534144,3.253812680067658
481,Engineering,52858.65390724905,6.916971623063255
717,Finance,70883.74704780728,6.735289514555733
647,HR,53992.23122605279,10.840131632104644
134,HR,57513.87123371789,5.126218408486237
309,True,55931.01257968384,3.8713795808457556
414,Sales,50297.561394957454,4.804005489704096
822,Engineering,43370.99082449052,3.761695578208995
678,True,32602.862212219003,6.693773611822827
621,Engineering,58951.932200277326,4.6459372819753995
108,Engineering,41387.157986717364,3.0403563462889887
148,Finance,37889.83800237543,7.034876665964548
834,Engineering,71451.49127773388,4.1334791758514315
20,Finance,,8.746535311811819
230,HR,51292.21181975227,5.110956026007066
955,Finance,51605.73981049865,4.656807482613713
219,True,54134.349032237005,3.71949726128631
295,Marketing,57216.72064043235,1.2716742122555982
439,123,45544.97478599228,1.124040362773148
847,Marketing,49117.17951648745,1.0436326965030909
665,Sales,43744.37298490471,3.7024769213078326
166,Sales,48443.227646079205,3.2061195271121123
586,123,43189.483425251194,9.456043629899067
909,123,50818.29358547565,
208,Engineering,53336.62105286948,2.3535408227768553
345,Finance,51958.452550976814,2.6223340578247933
98,Engineering,52034.63635867223,8.61121537043158
387,Finance,56324.07739055521,2.748814371759594
583,Engineering,49598.420493556565,4.431673531726583
204,Sales,41439.161740911324,8.295082286523968
425,True,48131.28355838641,8.539619035967839
468,Sales,61890.165311075514,9.292867993167555
800,Finance,59407.71187988216,7.2478386278940246
882,nan,40960.9235853521,7.516397604772766
637,Sales,49756.45407739017,8.562136139501767
412,True,56815.006973726246,9.645636095226699
325,nan,52110.17467202619,2.4071152804875844
570,123,61172.958315881275,2.2055841640369023
518,nan,62784.51862607299,3.9348882320812164
928,Engineering,55578.103063518625,4.717392949063303
921,HR,50281.81157369128,2.2020722912057624
756,nan,63757.06813311619,8.661159327955861
574,Marketing,54477.08560017315,2.4213712379345766
218,HR,63556.37858804951,3.495461998495061
392,Finance,47524.81364448495,7.428819100587076
642,nan,51200.31326718261,10.559188289553193
361,Engineering,51867.66764477079,5.592651971732139
338,Finance,57432.64094022715,5.177609792750997
29,True,,1.8217166747642735
918,Engineering,42442.54840507155,1.16947664889581
890,Sales,51417.16913639905,3.8740959646557975
697,123,46783.64948782617,10.440420938253979
853,HR,55689.83079185276,10.50772707731338
624,Marketing,44647.64788439432,5.540016211961149
526,123,52191.50327663939,9.742225246851758
215,Finance,57569.88616645352,3.6170568373590597
591,Sales,45476.936807509235,4.063134987782127
794,Engineering,38964.10682784229,7.478174459905284
840,HR,48701.79300266574,10.640784164901081
716,True,21037.44621806311,8.645277946547177
289,Sales,35924.88305282179,9.795818549515293
670,123,43283.766320619485,2.391967013456955
559,True,68466.36996047666,10.417257116189251
964,123,47752.345981073166,7.359547071637285
197,Marketing,56327.81866106285,5.581868867378926
983,Engineering,45567.1774880849,6.006035711547075
735,Marketing,61055.259329579836,7.92532431537108
50,nan,,7.564786073315027
318,Sales,35915.3870363644,7.958991181688025
33,Engineering,,7.2466356885426375
59,Finance,36955.30499495147,10.430758377447075
118,nan,55629.69236690571,1.3531135494023907
69,Engineering,44697.423816275594,10.189265336395545
569,123,49178.488216074315,8.239730554660937
517,True,50287.44822934818,6.126677259564164
97,Marketing,33935.536797424276,7.362913539792481
996,HR,45120.885918542976,9.436496640518238
140,Sales,31951.17899335481,1.9299063982313216
683,123,45322.98798688109,5.7554603748682664
331,Sales,51142.276486620394,5.40323418368349
565,Engineering,47587.6394214367,7.360960464095422
126,True,49497.61890550863,9.766507618282006
12,123,,1.7208433599867337
113,True,41243.817466152424,4.553845686857394
124,123,41690.49883588962,2.488880503324447
464,Sales,44690.03044998182,2.1493299705956685
500,Engineering,68467.07325736033,3.7681430779130576
